5.574481855223809360e-03
5.692549197019577609e-03
5.507785140635637969e-03
5.821825235567680036e-03
6.173804465337121017e-03
-2.128018518122465688e-03
-2.264877593535881677e-03
-2.351138945137625294e-03
-1.972464740660104590e-03
-1.944878731370511824e-03
6.783539997908268927e-03
7.175668666190446188e-03
6.947314551185018207e-03
6.535261308300307700e-03
6.634704280878636271e-03
3.170407586339276697e-03
3.308359080945048273e-03
3.212061918936033600e-03
2.852976317753302092e-03
2.851134681654910862e-03
