2.316965067738780135e+02,-1.531842645929232383e+01,2.258894401674825048e+01,-2.089953755824413228e+00,-3.882998470870720809e+00,-7.774828605739809007e+01,1.229685780834025133e+00,-2.454551588065458390e+01,-5.393312977198462255e-01,-1.311881177203774307e+01,-7.713547873171347824e+00,9.488360754434150834e+00,2.792652961337228845e+00,1.043526545805660177e+01,8.154951650440040112e+00,-1.314367779803807323e+01,-3.403905372014353503e+00,-3.583014303020676294e+01,-2.936507737680244290e+01,-2.117434849960231702e+01
-1.531842645929232738e+01,2.330273059737989740e+02,-1.675362432048995842e+01,2.043839875596938072e+01,-2.954527832225504191e+00,4.694678454036101733e+00,-7.480670853138096277e+01,3.910180158571025633e+00,-2.212214732222500402e+01,3.511326819709705394e+00,-9.103780281027937349e+00,-1.058692784030003153e+01,9.535666847047165717e+00,3.631694212036344904e+00,5.676405166939566982e+00,3.477803610984893368e+01,-9.657938047408235249e+00,-1.678218155582652527e+00,-3.564669053973968715e+01,-2.148019164902779465e+01
2.258894401674825403e+01,-1.675362432048995487e+01,2.353561704209837444e+02,-1.837283990867294037e+01,1.900987781281486733e+01,-2.325134817995622427e+01,3.877110847144647821e+00,-7.620323850927202614e+01,2.103234621726153275e+00,-2.301427380651236021e+01,3.278882459615285738e-02,-8.424144631478396761e+00,-7.732524906178636748e+00,1.114102657919952044e+01,3.968691788461516712e+00,7.013405902773684808e+00,3.533337934823000381e+01,-1.402408169814797034e+01,-2.836669163441159824e+00,-3.446889062048050079e+01
-2.089953755824412784e+00,2.043839875596938427e+01,-1.837283990867295103e+01,2.327335822755108836e+02,-1.587099620320550031e+01,9.031805954969993167e+00,-2.730695107047296588e+01,4.219794501869360559e+00,-7.125727794201948484e+01,-8.557731005451658657e-01,3.659043789467914198e+00,4.753881883700331046e-01,-8.213858843017840528e+00,-6.568596481615212035e+00,1.135768556472340229e+01,-2.477470094589284955e+01,1.020173640499671563e+01,2.961420881373539160e+01,-9.480912464400283568e+00,-5.713305206480467469e+00
-3.882998470870721697e+00,-2.954527832225504191e+00,1.900987781281485667e+01,-1.587099620320548965e+01,2.326686960279373864e+02,9.815972916345085508e+00,7.587920619416459012e+00,-2.557302643201562375e+01,8.410246659567096827e+00,-7.059635277003147280e+01,7.047735022776234537e+00,5.129943132404373607e+00,-1.399779278350750333e+00,-8.119687846069265191e+00,-9.065771786423686862e+00,-1.466122866563927474e+01,-2.442696746180342160e+01,7.638272390004048340e+00,2.980114262788151791e+01,-5.682451407940107835e+00
-7.774828605739806164e+01,4.694678454036099957e+00,-2.325134817995622782e+01,9.031805954969993167e+00,9.815972916345080179e+00,4.108147228685259620e+02,-4.805322309659936231e+00,6.780491194344739014e+00,3.310770228432132090e+00,2.607376392310386848e+01,-8.296942055817034145e+00,-1.270417304744819553e+01,-2.566581110195741644e+01,-2.002816647337590794e+01,9.080775746677783644e+00,5.413929612352253429e+01,4.172302664940594319e+00,2.592993102475290002e+01,2.862228847139893873e+01,-4.807584250523491676e+01
1.229685780834026909e+00,-7.480670853138094856e+01,3.877110847144646488e+00,-2.730695107047296233e+01,7.587920619416452794e+00,-4.805322309659936231e+00,4.126327156666542919e+02,-5.376423027350923256e+00,5.615764972283147749e+00,7.563082587725576289e+00,-3.385739047630769960e+01,-1.435440133554607556e+01,-8.549060653452887237e+00,-2.545777049994469010e+01,-1.918514420346557614e+01,6.891007098568925926e+01,5.451826743919829710e+01,3.396678705140674825e+00,2.401595415573232017e+01,2.730500379092144669e+01
-2.454551588065457679e+01,3.910180158571023412e+00,-7.620323850927201192e+01,4.219794501869360559e+00,-2.557302643201562375e+01,6.780491194344737238e+00,-5.376423027350918815e+00,4.133146131158195544e+02,-9.233306059359740914e+00,6.072799178950392118e+00,7.530788880548056063e+00,-3.351518191299473415e+01,-1.450868056932111116e+01,-1.048030759272814016e+01,-2.228266419355716366e+01,-3.228995476541876908e+00,6.537976095835060164e+01,6.247182446421869173e+01,6.921757740173875462e+00,1.968371205850621308e+01
-5.393312977198442271e-01,-2.212214732222501112e+01,2.103234621726157272e+00,-7.125727794201948484e+01,8.410246659567096827e+00,3.310770228432130757e+00,5.615764972283152190e+00,-9.233306059359746243e+00,4.195002873916139379e+02,-1.014577545005900561e+01,-1.856783676698518848e+00,1.230833625067431036e+01,-3.568378062426438646e+01,-1.314946988423250573e+01,-8.314063488249647804e+00,1.933386650733487144e+00,-1.187019421855287149e+01,6.121462791191328279e+01,5.315970108058392896e+01,2.908786843524758137e+00
-1.311881177203773952e+01,3.511326819709708058e+00,-2.301427380651236021e+01,-8.557731005451643114e-01,-7.059635277003147280e+01,2.607376392310386493e+01,7.563082587725577177e+00,6.072799178950393006e+00,-1.014577545005900738e+01,4.267323839531989620e+02,-8.978695242762322337e+00,-5.798983573973488959e+00,1.084858844224867447e+01,-3.651740093447271107e+01,-1.454112585165637306e+01,6.739624142748715485e+01,3.833930756191820333e+00,-5.198444743771374332e-01,5.940286956632961335e+01,5.350042377656186687e+01
